,price_per_sqm,apartment,house,number_of_whole_rooms,floor,number_of_half_rooms,furnish_furnished,furnish_partly_furnished,view_garden,view_panoramic,view_street,balcony,lift,air_conditioner,utility_double_comfort,heating_gas,heating_wall_heating,heating_combination,heating_ceiling,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,available_immediately,condition_of_property_renovated,parking,longitude,latitude,data_index,cluster
8304,14.93333333,1,0,1.0,0.5,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,19.02877,47.50182,8304,0
8319,6.4,1,0,2.0,3.0,1.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.08426,47.47869,8319,1
8328,9.714285713999999,1,0,2.0,4.0,1.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.056915,47.594604,8328,4
8334,10.51428571,1,0,2.0,2.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,18.999254,47.446422999999996,8334,4
8343,14.0,1,0,2.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,18.999105,47.52043,8343,0
8365,10.56,1,0,2.0,4.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.082361,47.48049,8365,6
8372,7.1111111110000005,1,0,2.0,1.0,1.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.019966,47.49609,8372,1
8387,12.66666667,1,0,2.0,2.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.03625,47.503174,8387,0
8391,7.672289157000001,1,0,2.0,1.0,1.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.06202,47.499179999999996,8391,1
8397,7.384615385,1,0,3.0,1.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.006004,47.512196,8397,1
8405,12.30769231,1,0,2.0,1.0,1.0,1.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,18.99174,47.52302,8405,0
8410,10.43478261,1,0,1.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.99608,47.52564,8410,4
8418,12.36363636,1,0,1.0,3.0,1.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.010519,47.490864,8418,6
8428,8.123076923,1,0,2.0,0.5,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.015432,47.503063,8428,1
8429,13.38181818,1,0,2.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.07054,47.50512,8429,0
8452,9.142857142999999,1,0,2.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.178448,47.46856,8452,4
8471,8.592592593,1,0,2.0,1.0,0.0,0.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.152254,47.512257,8471,1
8472,10.97142857,1,0,1.0,3.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,1.0,19.080656,47.5068,8472,4
8473,7.441860465,1,0,3.0,1.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.041104999999998,47.538090000000004,8473,1
8481,10.47272727,1,0,2.0,1.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.04716,47.47161,8481,4
8484,12.9284,1,0,3.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.00699,47.496037,8484,0
8485,12.8,1,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.00338,47.515209999999996,8485,0
8489,14.11764706,1,0,3.0,2.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.022568,47.54908,8489,0
8516,10.43478261,1,0,2.0,4.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.090073,47.534290000000006,8516,6
8525,8.888888889,1,0,2.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.00699,47.496037,8525,1
8542,9.014084507,1,0,2.0,9.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.096577,47.56054,8542,5
8544,12.30769231,1,0,4.0,3.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.0322,47.541000000000004,8544,6
8547,13.65853659,1,0,3.0,2.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.058654999999998,47.498173,8547,0
8554,7.854545455,1,0,1.0,1.0,1.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.071592000000003,47.48958,8554,1
8560,6.608695652000001,1,0,1.0,2.0,0.0,1.0,0.0,0,0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.096795999999998,47.519253000000006,8560,1
8574,11.05454545,1,0,3.0,2.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1,1.0,18.998207,47.52088,8574,4
8576,8.861538462,1,0,2.0,0.0,0.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.08342,47.48599,8576,4
8588,8.827586207000001,1,0,2.0,1.0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.0098,47.501090000000005,8588,1
8610,12.0,1,0,2.0,3.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.032787,47.49494,8610,6
8643,23.86781538,1,0,4.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.023384,47.517258,8643,2
8664,8.96,1,0,1.0,2.0,1.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.11579,47.467209999999994,8664,1
8688,8.0,1,0,3.0,9.0,0.0,1.0,0.0,0,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.16248,47.47202,8688,5
8702,13.44,1,0,1.0,4.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06966,47.47468,8702,6
8714,9.660377358,1,0,1.0,3.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.11593,47.52577,8714,4
8719,8.0,1,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.107332,47.378284,8719,1
8720,11.12,1,0,1.0,2.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.0745,47.48688,8720,4
8721,10.66666667,1,0,4.0,1.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,18.976110000000002,47.505707,8721,4
8750,7.384615385,1,0,2.0,3.0,0.0,1.0,0.0,0,0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.016579999999998,47.47197,8750,1
8776,7.1111111110000005,1,0,3.0,2.0,0.0,0.0,0.0,1,0,0,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.031277,47.528296999999995,8776,1
8813,9.411764706,1,0,1.0,0.5,1.0,0.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.039614,47.474396,8813,4
8826,14.43137255,1,0,2.0,6.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06614,47.54674,8826,6
8829,17.23786667,1,0,2.0,1.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.037212,47.504704,8829,3
8831,11.78947368,1,0,1.0,4.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.1503,47.45275,8831,6
8832,10.88,1,0,2.0,3.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.032989999999998,47.49103,8832,4
8835,7.466666667,1,0,4.0,1.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.02795,47.53153,8835,1
8839,11.65432099,1,0,3.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.03218,47.513729999999995,8839,6
8846,11.11111111,1,0,3.0,2.0,0.0,0.0,0.0,0,0,0,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.006004,47.512196,8846,4
8856,9.28,1,0,2.0,0.5,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.036407,47.51005,8856,4
8860,15.65957447,1,0,1.0,3.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,1.0,19.055279000000002,47.501385,8860,3
8867,10.96296296,1,0,1.0,5.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.054660000000002,47.513123,8867,6
8890,10.176,1,0,2.0,1.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.07098,47.503634999999996,8890,4
8891,10.10942556,1,0,4.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.05914,47.50132,8891,4
8898,13.34544516,1,0,4.0,4.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1,1.0,19.016023999999998,47.527065,8898,6
8899,13.47368421,1,0,1.0,0.0,1.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06728,47.529644,8899,0
8901,10.13333333,1,0,2.0,3.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.03151,47.499344,8901,4
8902,11.69230769,1,0,2.0,2.0,0.0,0.0,0.0,0,0,0,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.006004,47.512196,8902,4
8904,10.66666667,1,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.08858,47.544990000000006,8904,4
8923,9.411764706,1,0,3.0,2.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.08015,47.47905,8923,4
8935,8.0,1,0,3.0,2.0,0.0,0.0,0.0,0,0,1,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.099636,47.52482,8935,1
8945,7.45,1,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.05164,47.51166,8945,1
8954,9.660377358,1,0,2.0,1.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.04885,47.471540000000005,8954,4
8959,14.98127515,1,0,5.0,1.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.023011999999998,47.533485,8959,0
8961,21.2244898,1,0,3.0,2.0,1.0,0.0,0.0,0,0,1,1.0,1.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.050583,47.50443,8961,2
8975,15.48387097,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.04048,47.449566,8975,0
8984,13.86666667,1,0,2.0,0.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.06265,47.50758,8984,0
8987,15.1356878,1,0,3.0,4.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.069714,47.50417,8987,6
8996,8.421052632,1,0,2.0,1.0,1.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.054170000000003,47.51678,8996,1
9011,10.18181818,1,0,3.0,1.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,1.0,18.969757,47.486999999999995,9011,4
9025,8.0,1,0,2.0,0.5,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.038320000000002,47.486999999999995,9025,1
9034,13.79029333,1,0,2.0,6.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.069029999999998,47.50991,9034,6
9042,17.41176471,1,0,3.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.07538,47.48595,9042,3
9045,9.066666667,1,0,2.0,2.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.018597,47.494465000000005,9045,4
9049,10.13333333,1,0,3.0,2.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.073418,47.47964,9049,4
9070,7.703703704,1,0,2.0,9.0,0.0,0.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.164579999999997,47.4402,9070,5
9076,8.727272727,1,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.10527,47.514309999999995,9076,1
9084,12.85714286,1,0,2.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,18.989994,47.52015,9084,0
9089,12.8,1,0,2.0,2.0,1.0,1.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.056578,47.507884999999995,9089,0
9090,8.421052632,1,0,1.0,2.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,18.98227,47.494609999999994,9090,1
9104,7.563636364,1,0,2.0,8.0,0.0,0.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.1357,47.50585,9104,5
9106,10.239296000000001,1,0,2.0,1.0,1.0,1.0,0.0,0,0,1,1.0,1.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.05261,47.504940000000005,9106,4
9116,12.8,1,0,1.0,2.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.08015,47.47905,9116,0
9120,8.705882353,1,0,2.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.014816,47.51658,9120,1
9122,11.92156863,1,0,2.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.008282,47.466286,9122,6
9138,14.96774194,1,0,1.0,3.0,1.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.07102,47.4794,9138,0
9141,8.266666667,1,0,2.0,0.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,18.995739999999998,47.48261,9141,1
9144,23.50618182,1,0,4.0,2.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.028392999999998,47.52432,9144,2
9153,14.57142857,1,0,1.0,1.0,1.0,0.0,0.0,0,0,1,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.026870000000002,47.50537,9153,0
9154,10.24,1,0,1.0,2.0,0.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.061726,47.506873999999996,9154,4
9163,11.52,1,0,5.0,2.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.988909,47.51878,9163,4
9164,11.03448276,1,0,3.0,3.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.027885,47.483543,9164,4
9179,7.714285714,1,0,2.0,4.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.06726,47.51376,9179,1
9181,13.37313433,1,0,2.0,2.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.06716,47.50991,9181,0
9188,9.107692307999999,1,0,2.0,2.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.034679999999998,47.51054,9188,1
9199,16.60759494,1,0,3.0,0.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.0364,47.529379999999996,9199,0
9201,11.73333333,1,0,1.0,2.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,1.0,19.014848999999998,47.509457,9201,4
9202,12.06652444,1,0,2.0,2.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.059649,47.4904,9202,0
9207,9.142857142999999,1,0,2.0,3.0,0.0,1.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.037176000000002,47.468720000000005,9207,1
9212,9.552238806,1,0,1.0,3.0,2.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.071665,47.477585,9212,4
9219,8.1728,1,0,1.0,0.0,1.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.07085,47.492385999999996,9219,1
9225,15.66666667,1,0,1.0,1.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,18.990129999999997,47.49309,9225,0
9228,6.274509804,1,0,3.0,3.0,1.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.05536,47.478367,9228,1
9236,9.230769231,1,0,2.0,4.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.03949,47.468826,9236,1
9237,18.30569912,1,0,3.0,1.0,1.0,0.0,0.0,0,1,0,1.0,0.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.0364,47.529379999999996,9237,3
9245,13.44,1,0,4.0,2.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,18.98992,47.51427,9245,0
9248,18.56,1,0,1.0,0.0,1.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,19.00831,47.514202000000004,9248,3
9252,11.88571429,1,0,1.0,11.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.14259,47.51096,9252,5
9270,9.056603774,1,0,2.0,1.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.134184,47.517345,9270,4
9286,10.21276596,1,0,2.0,3.0,1.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.03952,47.50223,9286,4
9291,15.16932267,1,0,4.0,1.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.019586999999998,47.516586,9291,0
9294,18.69166265,1,0,3.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.0028,47.51957,9294,3
9297,8.470588235,1,0,2.0,1.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.103983,47.513214000000005,9297,1
9302,9.546666667,1,0,2.0,2.0,1.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.072138,47.522285,9302,4
9307,11.11111111,1,0,3.0,5.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.073576,47.504257,9307,6
9315,11.38285714,1,0,3.0,2.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.071665,47.477585,9315,4
9322,10.66666667,1,0,1.0,1.0,0.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.11907,47.468920000000004,9322,4
9325,6.4,1,0,2.0,1.0,1.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.18282,47.50105,9325,1
9340,8.832,1,0,1.0,3.0,1.0,1.0,0.0,0,0,1,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.125456,47.507187,9340,1
9342,14.13818182,1,0,3.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.077189999999998,47.53002,9342,0
9361,8.571428571,1,0,2.0,0.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.038320000000002,47.486999999999995,9361,1
9377,8.888888889,1,0,2.0,7.0,0.0,1.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.026463,47.51267,9377,5
9380,8.655737705,1,0,1.0,2.0,1.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.030268,47.526340000000005,9380,1
9396,11.47826087,1,0,1.0,4.0,1.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06344,47.53846,9396,6
9402,13.15068493,1,0,3.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.115289999999998,47.515526,9402,6
9403,14.43137255,1,0,2.0,6.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.064444,47.547092,9403,6
9404,11.39726027,1,0,3.0,1.0,0.0,1.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.11015,47.521840000000005,9404,4
9406,9.558441558,1,0,3.0,3.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.093243,47.559742,9406,4
